hash,keep_path,removed_path,removed_size_bytes,removed_mtime,error
10ebdbe27e6a0727cf1977fe71f50adc01560c353173be186433508e2ffd9786,CASE DOCS\04.23.25 - NOCP MYERS-1.pdf,CASE DOCS\04.24.25 - NOTICE OF COURT PROCEEDING-681298ca-1.pdf,34074,1762844524.0,
b8d340d3a411f47d89294411d21567f8b238650e059d4b8df49c136ca9089c33,CASE DOCS\04.24.2024_MOTION FOR PRETRIAL CONFERENCE-1.pdf,CASE DOCS\04.24.24 - Motion for Pretrial Conference-1.pdf,61486,1762844523.0,
e7aef1ef1ebbf6a5e6d2d60baf358f9ab564aeed6010d245002d3949b15928e8,CASE DOCS\04.24.24 - Objection to Pretrial Conference-1.pdf,CASE DOCS\04.24.2024_RESP OBJECTION TO MOTION FOR PRETRIAL CONFERENCE-1.pdf,211357,1762844524.0,
5ed891f3f53cf55e114516eb0f27a2609863804874727bffef9a04bf7b795d3f,CASE DOCS\04.24.25 - PLEA TO JURISDICTION-1.pdf,CASE DOCS\04.24.25 - PLEA TO THE JURISDICTION (2)-1.pdf,332475,1745524865.0,
dbc6627c29e0ee5263518601eb995d180dc0564bafb0ff88287a271fcc3c8e25,CASE DOCS\04.25.24 - Rehearing Denied (2nd COA)-1.pdf,CASE DOCS\04.25.2024_2ND COA ORD ORIG PROC MTNREHEARING DENIED-1.pdf,182713,1762844525.0,
058106ddf8f5ea05badd5fb004181da97b6c2b863746102c1068293a2cf73601,CASE DOCS\04.25.25 - MOTION TO RECUSE-1.pdf,CASE DOCS\04.25.2025 - Munford Recusal-1.pdf,2387972,1762844525.0,
9ea254d6c9e6f2440803d59bd51ab8ca3c5954a7aee48856593f9bf9e0b2398f,CASE DOCS\04.26.24 - MOTION FOR EN BANC-1.pdf,CASE DOCS\04.26.24 - 2ND COA EN BANC RECONSIDERATION-1.pdf,347805,1762844526.0,
0ff2711cc350f6f969c2f59f4bc3246ba52ef0d5b6da4e9ca369850fcb4eb0bc,CASE DOCS\04.27.25 - NOTCE OF INTENT PROHIBITION-1.pdf,CASE DOCS\04.27.25 - NOTCE OF INTENT PROHIBITION-71f783c5-1.pdf,256292,1762844526.0,
e5295ea8c68bb29f77134bf45c72e094fc941515365e25102edeab3cc833fd1d,CASE DOCS\04.28.2025_FIRST AMENDED MOTION TO RECUSE-1.pdf,CASE DOCS\04.28.25 - First Amended Motion to Recuse-1.pdf,1434067,1762844527.0,
857411318d87647159ae2e2f95c0e1774f3100eb5c24636fc4729f38f853e1f1,CASE DOCS\04.28.25 - NOTICE AND OBJECTION-1.pdf,CASE DOCS\04.28.25 - NOTICE OF NON APPEARANCE AND OBJECTION TO FINAL TRIAL SETTING-1.pdf,170850,1745883190.0,
28447dd2941540a50aafab0b80c9c76a56599aa9bf5ee5d846496c526b81a399,CASE DOCS\04.29.25 - Order of Referral (Kaitcer)-1.pdf,CASE DOCS\04.29.2025_JK LETTER - ORDER OF REFERRAL-1.pdf,88047,1762844527.0,
b993ee881fe816b4d14d427c6030ce26ad4da69f087f1d00a7acb551b89f47e1,CASE DOCS\04.29.25 - Objection to Recusal Handling-1.pdf,CASE DOCS\04.29.2025_OBJECTION - PROCEDURAL HANDLING-1.pdf,207838,1762844527.0,
3c1664ea3806b2d2aaf5e023ef36dc064a24290f2aace72b2a0e4ef09b914014,CASE DOCS\12.15.2023_DANS MISLEADING STATEMENT-1.pdf,CASE DOCS\04_12152023 DANS MISLEADING STATEMENT-1.pdf,88128,1762844528.0,
5e5c88934435d7450f1761bd89f620b9548f6fe80f98653a1f424d5f6ccafe3b,CASE DOCS\05.01.25 - Kaitcer Mandamus Record-1.pdf,CASE DOCS\05.01.2025_25-0361 HON KAITCER MANDAMUS RECORD-1.pdf,4367183,1762844529.0,
ed60662ca2abba3e3f4327b9af2b0a5ca02ebdd2e521bd54602cb932b0fd376a,CASE DOCS\05.02.25 - Mandamus Record (STONE)-1.pdf,CASE DOCS\05.02.2025_25-0367 HON STONE MANDAMUS RECORD-1.pdf,1797194,1762844529.0,
a8ff63bf2b14d7e8e54e1805562790721f75a754bd8c3d31a301ddf6c639f2c5,CASE DOCS\05.02.25 - Stone Mandamus-1.pdf,CASE DOCS\05.02.2025_25-0367 HON STONE MANDAMUS-1.pdf,4256262,1762844529.0,
1dcbe1f06dab2e50bd7549bd9a4dbc32ed1a47d8c5fe9b3511b44d7824adf87c,CASE DOCS\05.05.25 - Motion to Disqualify (CARTER)-1.pdf,CASE DOCS\05.05.2025_322744-263-23 - MOTION TO DISQUALIFY COUNSEL-1.pdf,434301,1762844530.0,
ba8a826c016df2b688c8fed10f7e8249054c928717acdc7b86081db17799e6d6,CASE DOCS\05.06.2025_ORDER OF ASSIGNMENT BY HON EVANS-1.pdf,CASE DOCS\05.06.25 - Order of Assignment by Hon. Evans-1.pdf,75615,1762844530.0,
24c18ce9660fb2aa9ef6ccabd7a22c73f634e4a9909b39d1016f01c73ba1d6e6,CASE DOCS\05.07.25 - Newell Mandamus Record-1.pdf,CASE DOCS\05.07.2025_HON NEWELL MANDAMUS RECORD-1.pdf,2915315,1762844530.0,
58384abaa2ac807eba244e8b54ca78c08a69f32b03cd24fca53a1bfbaa03bc01,CASE DOCS\05.07.25 - Newell Mandamus-1.pdf,CASE DOCS\05.07.2025_HON NEWELL MANDAMUS-1.pdf,395517,1762844531.0,
da01f4684f4864c9f98d5ce52a6dcdb9dc32a98280b7414babada43c69d5e865,CASE DOCS\05.07.2025_OBJECTION TO ORDER OF ASSIGNMENT-1.pdf,CASE DOCS\05.07.25 - Objection to Order of Assignment-1.pdf,349435,1762844531.0,
46ab6b9987676ca208453edf0f80cc488adabbeb36da2c77a23d01c961e3e4a2,CASE DOCS\05.08.25 - 25-0361 FIRST AMENDED MOTION TO CONSOLIDATE-1.pdf,CASE DOCS\05.08.25 - 25-0361 FIRST AMENDED MOTION TO CONSOLIDATE-1-1.pdf,29861661,1762844531.0,
dd85711966f7e7616b930a8a38c27758c604b6ae285137e31a4fc0c3269ba1cb,CASE DOCS\05.13.24 - 24-0395 MANDAMUS FILED POSTCARD-1.pdf,CASE DOCS\05.13.24 - 02-24-00149-CV MANDAMUS POSTCARD-1.pdf,37227,1726069794.0,
da14229e0ab53dd4b95c58ee151c1b94bef2e184ff5b18983190cefcae7aae24,CASE DOCS\05.15.25 - ORDER OVERRULING OBJECTION-1.pdf,CASE DOCS\05.15.25 - ORDER OVERRULING OBJECTION-fdf031d7-1.pdf,225264,1762844532.0,
da14229e0ab53dd4b95c58ee151c1b94bef2e184ff5b18983190cefcae7aae24,CASE DOCS\05.15.25 - ORDER OVERRULING OBJECTION-1.pdf,CASE DOCS\05.15.25 - ORDER OVERRULING OBJECTION-0697f20e-1.pdf,225264,1762844533.0,
2d7df5833d9f2bc9629f3a65b8cab8338687b2cf6be6db084ba6986687ebd561,CASE DOCS\05.19.2025_CASE MEMORANDUM-1.pdf,CASE DOCS\05.19.25 - 0426 Case Memorandum-1.pdf,476148,1762844533.0,
4a27ec79b903f10ef4009a565f062234e81c043481359cc86400aea401ca4446,CASE DOCS\05.19.25 - Evans Mandamus-1.pdf,CASE DOCS\05.19.2025_HON EVANS MANDAMUS RECORD-1.pdf,3245542,1762844533.0,
f8a7d855f20a91b3693092d589b3bc0f21f5ad6870c7f5a2fd4e96c743c1b79d,CASE DOCS\05.19.25 - 0426 MANDAMUS-1.pdf,CASE DOCS\05.19.2025_HON EVANS MANDAMUS-1.pdf,690043,1762844533.0,
ba973d65c0de2e279d9cedb23d95cd36b4a3b6aeaa67a275d995c1fbbe77f0bb,CASE DOCS\05.20.25 - 0426 Emergency Stay-1.pdf,CASE DOCS\05.20.2025_MOTION FOR EMERGENCY STAY-1.pdf,467410,1762844533.0,
fb7df74284ef7583afaf601ec2f9b85c6ea69b6911fe9341c7a271525e42eaba,CASE DOCS\05.20.25 - Order Summarily Denying Recusal (Kaitcer)-1.pdf,CASE DOCS\05.20.2025_ORDER SUMMARILY DENYING RECUSAL - HON KAITCER-1.pdf,81763,1762844534.0,
d81374c5b3dd5bf9f4d0542e1fd1cf9f483b66196da41c567cb1c7a0349e951d,CASE DOCS\05.20.25 - Order Summarily Denying Recusal-1.pdf,CASE DOCS\05.20.2025_ORDER SUMMARILY DENYING RECUSAL - HON MUNFORD-1.pdf,83190,1762844534.0,
e0b18ae04989c4910aaf969536df73a446e6c42a94ac48c3a381eb30b1d7db8e,CASE DOCS\05.21.2025_NOTICE OF INTENT TO FILE MANDAMUS-1.pdf,CASE DOCS\05.21.25 - Notice of Intent to File Mandamus (233)-1.pdf,186952,1762844534.0,
f0a3ce7e7486886462257040cc9e4705c178c99bd0ba6fa4d2f89ca5f9a955ce,CASE DOCS\05.22.2025_MOTION TO STRIKE OAG-1.pdf,CASE DOCS\05.22.25 - Motion to Strike OAG-1.pdf,1031376,1762844535.0,
e8afb912ca800b12554d706f081eadf466c7808b1c534fb6f2ff02aa52ea9b29,CASE DOCS\05.22.2025_PROPOSED ORDER ON MOTION TO STRIKE OAG-1.pdf,CASE DOCS\05.22.25 - Proposed Order on Motion to Strike OAG-1.pdf,277888,1762844535.0,
6a2321dd1a016c4674353cf30d2e5bbaf83022eeb591446147ed71dee78a4de1,CASE DOCS\06.23.24 - MOTION FOR JOINDER-1.pdf,CASE DOCS\06.23.24 - MOTION FOR JOINDER OF PERSONS-1.pdf,843161,1762844656.0,
eb5026393d0141f769fc005c5beaf3bede38e31ba59e266c06bce9789cb42f16,CASE DOCS\06.24.24 - Motion for Joinder-1-1.pdf,CASE DOCS\06.24.2024_MOTION FOR JOINDER OF PERSON NEEDED FORJUST ADJUDICATION-1.pdf,221049,1762844656.0,
3d3cbcd62d9cb0d4ebc851a7e1f8b0eb656e6b4f1a38ebb1e42cc8e6f61afd0a,CASE DOCS\06.28.2024_IV-D INTERVENTION-1.pdf,CASE DOCS\06.28.24 - IV-D Intervention-1.pdf,161055,1762844657.0,
d8bcace06d562b4bc5a0b45828daf48edd49060394dc2f9ee33cf38a4cbcb49c,CASE DOCS\07.05.24 Second Amended Counterpetition for Divorce-1.pdf,CASE DOCS\07.05.24 - SECOND AMENDED COUNTERPETITION FOR DIVORCE-1.pdf,191259,1762844658.0,
aaf423c97545fc63741faed648cd90965f2eaaf3989206ff0dc7eb9c33a8d7d3,CASE DOCS\08.01.24 - BANK STATEMENT-1.pdf,CASE DOCS\08.01.24 - BANK STATEMENT-1 copy.pdf,161199,1762844659.0,
6ef555a246c03784aee149b0e943a0fd8d8fc882aa19e3117c25907aae5deb61,CASE DOCS\08.15.25 - 25-0361 Rehearing Denial-1.PDF,CASE DOCS\08.15.25 - 25-0361 Rehearing Denial-1 copy.PDF,34119,1762844659.0,
e776d9d8ca4ee4cf08e1b8aa622234fe049aa7dfeae364ada4c7f0467c3766e8,CASE DOCS\08.15.25 - 25-0426 Rehearing Denial-1.PDF,CASE DOCS\08.15.25 - 25-0426 Rehearing Denial-1 copy.PDF,34154,1762844660.0,
ec8d12f72ab7948dac0423d25b57cf59406b4df50b229d64e9ff38621bc0907a,CASE DOCS\08.16.21_Schema_Changes_to_Exisiting_Phase_2c_Events (1)-1.pdf,CASE DOCS\08.16.21_Schema_Changes_to_Exisiting_Phase_2c_Events (1)-1 copy.pdf,191071,1762844659.0,
cd496be57a0a777918fc282de9445a59f7feb9efc553b4b1a6453d35edb317b6,CASE DOCS\08.20.25 - Objection to Final Trial Setting-1.pdf,CASE DOCS\08.20.25 - Objection to Final Trial Setting-1 copy.pdf,166216,1762844659.0,
9fa1cba4563700170238a80bd780f7178ab3af61dffaf686bf1f87c81c200704,CASE DOCS\08.20.25 - OBJECTION TO NOTICE SETTING A COURT PROCEEDING-1.pdf,CASE DOCS\08.20.25 - OBJECTION TO NOTICE SETTING A COURT PROCEEDING-1 copy.pdf,177750,1755837177.0,
4a1195f89b02323ffd89ac8b6a478cb530ea9ac56235b3d3cd37ada74177c88e,CASE DOCS\08.21.25 - SECOND AMENDED MOTION FOR REHEARING.pdf,CASE DOCS\08.21.25 - SECOND AMENDED MOTION FOR REHEARING copy.pdf,987046,1765666190.0,
efca6c220145929a78c9149d2be9d6632b1e15dfb16b82513921fab229747cb5,CASE DOCS\08.27.25 - NOTICE OF INTENT TO FILE RECUSAL-1.pdf,CASE DOCS\08.27.25 - NOTICE OF INTENT TO FILE RECUSAL-1 copy.pdf,226533,1756323395.0,
5541d8e272323968b00986525f89dc2b886f9e88528901dfa983aa9399fa52e9,CASE DOCS\08.27.25 -ORDER OF REFERRAL MUNFORD-1.pdf,CASE DOCS\08.27.25 -ORDER OF REFERRAL MUNFORD-1 copy.pdf,16636,1756826027.0,
47a93f92fb2756768fdae715e556a5e7a2199bf542f20503d01cd15734fde2bd,CASE DOCS\08.29.2025 OBJECTION TO ORDER OF REFERRAL-1.pdf,CASE DOCS\08.29.25 - Objection to Order of Referral-1-1.pdf,260398,1762844660.0,
47a93f92fb2756768fdae715e556a5e7a2199bf542f20503d01cd15734fde2bd,CASE DOCS\08.29.2025 OBJECTION TO ORDER OF REFERRAL-1.pdf,CASE DOCS\08.29.2025 OBJECTION TO ORDER OF REFERRAL-1 copy.pdf,260398,1762844661.0,
47a93f92fb2756768fdae715e556a5e7a2199bf542f20503d01cd15734fde2bd,CASE DOCS\08.29.2025 OBJECTION TO ORDER OF REFERRAL-1.pdf,CASE DOCS\08.29.25 - Objection to Order of Referral-1-1 copy.pdf,260398,1762844660.0,
2a89b4c9704fe61d689bbafd10a9deb37b472394c52e8a25b5bb2c5773a6cdc0,CASE DOCS\08.29.25 - 25-0458 Rehearing Denial-1.PDF,CASE DOCS\08.29.25 - 25-0458 Rehearing Denial-1 copy.PDF,34158,1762844660.0,
656b058d7ea4fa272fffd223bcfcb14e31a93cf73c9d5e02b1daf91eba3e4b10,CASE DOCS\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1.PDF,CASE DOCS\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1 copy.PDF,212672,1756487674.0,
40b9975066ee76b283a63cd1ea28d32c35e0bbda7d464c4d9e96502ea80c7262,CASE DOCS\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1-1.pdf,CASE DOCS\08.29.25 - NOTICE OF INTENT TO COMMENCE FEDERAL ACTION-1-1 copy.pdf,271690,1762844660.0,
e536a2f7e663a26c7bfd1a4703e148601086e67e25ce364f945b1370d3f44061,CASE DOCS\08.29.25 - OBJECTION TO ORDER OF REFERRAL-1.pdf,CASE DOCS\08.29.25 - OBJECTION TO ORDER OF REFERRAL-1 copy.pdf,191627,1756482869.0,
6c75324066fbc684ced99d067af3737a38bf33438d55101e6a34cf7c51865757,CASE DOCS\08.29.25 Notice of Intent to Commence Federal Action-1.pdf,CASE DOCS\08.29.25 Notice of Intent to Commence Federal Action-1 copy.pdf,202243,1762844661.0,
c5b33f719d95ee2733fac6f71f0de6fcdf289ecb4e35e5867918b833257bb265,CASE DOCS\08.29.25 Objection to Order of Referral-1.pdf,CASE DOCS\08.29.25 Objection to Order of Referral-1 copy.pdf,191206,1762844660.0,
24a23263ce84714324214fabcfebb25e97f46a94d5fa6a97399a1e5446e0bc65,CASE DOCS\08.30.2024_POST CARD SUPCT PETMAND DENIED-1.pdf,CASE DOCS\08.30.2024_POST CARD SUPCT PETMAND DENIED-1 copy.pdf,42742,1762844661.0,
b9d84363d7921ab68e4b8e459f2e1a43fe11cf54907220447712f6f5c55fa9cd,CASE DOCS\08.30.24 - SP. CT DENIAL POSTCARD-1.pdf,CASE DOCS\08.30.24 - MANDAMUS DENIAL POSTCARD-1.pdf,37187,1725060922.0,
b9d84363d7921ab68e4b8e459f2e1a43fe11cf54907220447712f6f5c55fa9cd,CASE DOCS\08.30.24 - SP. CT DENIAL POSTCARD-1.pdf,CASE DOCS\08.30.24 - 24-0395 MANDAMUS DENIAL POSTCARD (MUNFORD)-1.pdf,37187,1732472928.0,
b9d84363d7921ab68e4b8e459f2e1a43fe11cf54907220447712f6f5c55fa9cd,CASE DOCS\08.30.24 - SP. CT DENIAL POSTCARD-1.pdf,CASE DOCS\08.30.24 - SP. CT DENIAL POSTCARD-1 copy.pdf,37187,1762844661.0,
b9d84363d7921ab68e4b8e459f2e1a43fe11cf54907220447712f6f5c55fa9cd,CASE DOCS\08.30.24 - SP. CT DENIAL POSTCARD-1.pdf,CASE DOCS\08.30.24 - MANDAMUS DENIAL POSTCARD-1 copy.pdf,37187,1725060922.0,
b9d84363d7921ab68e4b8e459f2e1a43fe11cf54907220447712f6f5c55fa9cd,CASE DOCS\08.30.24 - SP. CT DENIAL POSTCARD-1.pdf,CASE DOCS\08.30.24 - 24-0395 MANDAMUS DENIAL POSTCARD (MUNFORD)-1 copy.pdf,37187,1732472928.0,
50660d6ce302e491010c3b79aab17893b78726b16efd521393fb6b8142ed45bb,CASE DOCS\08.31.21 - AGREED ORDER COOPER CARTER-1.pdf,CASE DOCS\08.31.21 - AGREED ORDER COOPER CARTER-1 copy.pdf,78711,1762844661.0,
3de77e7e1ebbf67dc8b094dd3fc5ea8b7717919576d5a38007fd8013fb59337c,CASE DOCS\09.12.25 - FIRST AMENDED MOTION TO RECUSE THE REGIONAL JUDGE-1.pdf,CASE DOCS\09.11.25 - FIRST AMENDED MOTION TO RECUSE THE REGIONAL PRESIDING JUDGE-1.pdf,421560,1758674688.0,
207c70dd9bad2f05a38ce877c8e9e6266786eeb8b39f65a42d57ec98678a7cfc,CASE DOCS\09.16.24 - FIRST AMENDED MANDAMUS-1.pdf,CASE DOCS\09.16.24 - FIRST AMENDED MANDAMUS 24-0395-1.pdf,18372322,1762844664.0,
207c70dd9bad2f05a38ce877c8e9e6266786eeb8b39f65a42d57ec98678a7cfc,CASE DOCS\09.16.24 - FIRST AMENDED MANDAMUS-1.pdf,CASE DOCS\09.16.24 - 24-0395 FIRST AMENDED REHEARING-1.pdf,18372322,1762844664.0,
712de12e9ba8cafdb9a9f410794e0719cf3ec4b2be3966ed6e9cc45bf3db85bb,CASE DOCS\09.19.24 - REQUEST FOR DISCOVERY-1.pdf,CASE DOCS\09.19.24 - REQUEST FOR DISCOVERY-1-1.pdf,186582,1762844664.0,
57cefed12f0d8f0bdd454d29730edf153eb7a4bac0ee9a3dc04ee14594375394,CASE DOCS\09.20.24 - Proposed Order on Rule 12-1.pdf,CASE DOCS\09.20.2024_PROPOSED ORDER ON MOTION FOR RULE 12 SHOW AUTHORITY-1.pdf,223861,1762844665.0,
55bd973b31b8ba30880667af1c24dd0580410e99f90db09fda1f3f565d218703,CASE DOCS\09.20.24 - RULE 12 MOTION-1.pdf,CASE DOCS\09.20.24 - RULE 12 MOTION-1-1.pdf,4537564,1762844664.0,
48e29f0ccb09e9815a9b89c1503a59ed956cb84666d5f377f5af5556426a3557,CASE DOCS\09.22.25 - NOTICE-1-1.pdf,CASE DOCS\09.22.25 - NOTICE-12a14a33-1.pdf,153841,1762844665.0,
0955b00d88cddc0f3ce92ad586399022a0bb8ca35d6e1a9457085ec382afebe0,CASE DOCS\11.24.24 - ORDER OF REFERRAL-1.pdf,CASE DOCS\09.24.25 - ORDER OF REFERRAL (REGIONAL)-1.pdf,214681,1759328019.0,
15b9740c7dd18fe068a6c89e2d74da612833dc5667ef6cacd7998191f50c5403,CASE DOCS\09.26.2024_PROPOSED ORDER ON MOTION FOR TEMPORARY ORDERS-1.pdf,CASE DOCS\09.26.24 - Proposed Order on Motion for Temporary Orders-1.pdf,146535,1762844665.0,
a2d930b0495015600c53c8c08ed4a4df83358d8449775f7c4f7c5c5dd1d1d6ce,CASE DOCS\09.27.24 - FIRST AMENDED MOTION FOR TEMPORARY ORDERS-1.pdf,CASE DOCS\09.27.24 - First Amended Motion for Temporary Orders-1-1.pdf,12258297,1762844665.0,
9f92da6047014f000f1ef4d8776121737eada3214608a197ac854c807e443696,CASE DOCS\10.07.2024_JOINT MOTION TO RECUSE-1.pdf,CASE DOCS\10.07.24 - Joint Motion to Recuse-434da958-1.pdf,288498,1762844667.0,
5d18d06f5ca78817f91c8b6d691fbbce8bba06595904b8bb0d3011f124799fe0,CASE DOCS\10.07.24 - JOINT MOTION TO RECUSE (2)_compressed-1.pdf,CASE DOCS\10.07.24 - JOINT MOTION TO RECUSE (2)_compressed-1-1.pdf,4632292,1762844667.0,
e4753bda3d7a09d22296ac591a815099b59b2a8412368214b96d69feada2d47e,CASE DOCS\10.07.24 - JOINT MOTION TO RECUSE-1.pdf,CASE DOCS\10.07.24 - JOINT MOTION TO RECUSE-1-1.pdf,4682861,1762844667.0,
c08c9cd29d96ed57b20d9eee70da293e02926e9c9618068f04c30466f6975028,CASE DOCS\10.09.25 - JOINT MOTION TO VACATE-1.pdf,CASE DOCS\10.07.25 - JOINT MOTION TO VACATE AND STRIKE-1.pdf,1381125,1759944726.0,
6bf139d2e6287c2e864d49a7e2a6df281eedbfeb688c999dfdb8604e9ebf70ca,CASE DOCS\10.09.24 - AMENDED ORD. REFERRAL-1.pdf,CASE DOCS\10.10.24 - AMENDED ORDER OF REFERRAL-1.pdf,2689546,1732120589.0,
ab9cb2496e3b6a4de69684cf8ac89adb0c7e9e87119e2387832c4ba303747204,CASE DOCS\10.09.24 - Amended Order of Referral-1.pdf,CASE DOCS\10.09.24 - Amended Order of Referral-1-1.pdf,98595,1762844668.0,
fcd093693e08ad86fca3e80854fde8d851018cd992863d680e421969d9e1d136,CASE DOCS\10.09.24 - NOTICE-1.pdf,CASE DOCS\10.09.24 - NOTICE DISCREPANCIES-1.pdf,632720,1762844668.0,
a8e7c9378ddfab97682788b4a3375eb48b5569d39c2fe834322dc549da8a876b,CASE DOCS\10.10.24 - JUDGE'S RULING LETTER MUNFORD-1.pdf,CASE DOCS\10.10.24 - AMENDED JUDGE'S RULING LETTER MUNFORD-1.pdf,53971,1732120611.0,
588cbb407d709230e140d595b90677eeb2d646e04e4481f72e6f27e97bce7f77,CASE DOCS\10.11.24 - Order of Referral (Kaitcer)-1.pdf,CASE DOCS\10.11.2024_COVER SHEET - ORDER OF REFERRAL-1.pdf,92868,1762844669.0,
5928842a1760da71bf4ca1651c7c62b9a175655c6900eff391ca48d0bd5f1b5f,CASE DOCS\10.18.24 - Rehearing Denied (24-0395)-1.pdf,CASE DOCS\10.18.2024_POST CARD SUP CT MOTIONREHEARING DENIED-1.pdf,42147,1762844669.0,
72ff90a648a38e1a8cb779684d2f9b1f9dc1ac972ce9ce339425f3e1580c16bc,CASE DOCS\10.23.24 - Kaitcer order of Referral-1.pdf,CASE DOCS\10.23.24 - Kaitcer order of Referral-1-1.pdf,95060,1762844670.0,
bfe71b76a01d39b0aaa3b011022e579fc509e7dc63f62c7f964c14935857d5d0,CASE DOCS\10.28.24 - ORD SETTING VIDEO HEARING-1.pdf,CASE DOCS\10.23.24 - ORDER SETTING VIDEO HEARING-1.pdf,46466,1729778461.0,
d8158a7946026879177f545f1bae972f0d3c83105e929a93f47397eba52687f3,CASE DOCS\10.24.24 - baker ignores AFFIDAVIt-1.pdf,CASE DOCS\10.24.24 - baker ignores AFFIDAVIt-1-1.pdf,95032,1762844670.0,
4374108f026bec69faf2bb1e38537ca8533cfe303129d590cc9f3a58e35ef9e6,CASE DOCS\10.29.24 - Order of Assignment by David Evans-1.pdf,CASE DOCS\10.28.2024_ORDER OF ASSIGNMENT BY PRESIDING JUDGE WATTACH-1.pdf,65515,1762844670.0,
c076449522f5f5d4822d419a99ec9146aafede4ca3fb29394bb3cec7a85843f4,CASE DOCS\10.28.24 - ORD OF ASSIGNMENT-1.pdf,CASE DOCS\10.28.24 - ORDER OF ASSIGNMENT-1.pdf,19437,1730481238.0,
f552116e2d6a923331fdce3fb08fab3ea8c9b62c5dffd70b918e1e1f4b037810,CASE DOCS\11.04.24 - Proposed Order on Motion in Limine-1-1.pdf,CASE DOCS\11.04.2024_PROPOSED ORDER ON MOTION FOR PRETRIAL MOTION IN LIMINE-1.pdf,156313,1762844672.0,
d9df62d3f0fd25f188d24f85ea12983e37750873aa87a0c64aedd8a244f9e466,CASE DOCS\11.04.24 - PROPOSED ORDER ON MOTION IN LIMINE-1.pdf,CASE DOCS\11.04.24 - PT MOTION IN LIMINE - PROPOSED ORDER-1.pdf,85133,1762844672.0,
864a87a293ac9257d162658209fcd4787aa0abc787f368b7985e7e1ae9522ef1,CASE DOCS\11.04.25 - PT MOTION IN LIMINE-1.pdf,CASE DOCS\11.04.24 - PT MOTION IN LIMINE-1.pdf,190821,1762844672.0,
170b87fa695abccaed0f7f9607c2f6f10f93eea8844f2f7a6e18bdd35461a0cb,CASE DOCS\11.06.24 - REQUEST FOR CONFIRMATION OF PROCEDURAL REQUIREMENTS-1.pdf,CASE DOCS\11.06.24 - REQUEST FOR CONFIRMATION OF PROCEDURAL COMPLIANCE (1)-1.pdf,186359,1762844673.0,
ce5a18ef9ece2bf1f6d7eda5e2ba8c7caf831542d2b99e14fce87e0f0abba4c5,CASE DOCS\11.07.25 - RECUSAL DENIAL-1.pdf,CASE DOCS\11.07.24 - ORDER DENYING RECUSAL-1.pdf,32515,1762844674.0,
39394aefda3538f5bf0405a24b92170999eb25b5a76855003e11f267859aecf7,CASE DOCS\11.11.24 - ORDER ON MOTION TO ENTER JUDGMENT-1.pdf,CASE DOCS\11.11.24 - PROP. order on motion to enter judgement-1.pdf,82396,1762844674.0,
bc6667b003e1e71a84c2c8c0cb09a72159b3c33f0480530a86d84b5276cc1281,CASE DOCS\11.15.2024_PROPOSED ORDER ON MOTION TO COMPEL DISCOVERY-1.pdf,CASE DOCS\11.15.24 - Proposed Order on Motion to Compel Discovery-1.pdf,103350,1762844674.0,
bd471d2708010fcde2e56625c1a350fc0d06a4461502c0165bdc651499b60920,CASE DOCS\11.15.24 - MOTION TO COMPEL DISCOVERY-1.pdf,CASE DOCS\11.15.24 - MOTION TO COMPEL DISCOVERY-1-1.pdf,356920,1762844674.0,
dd835cec4bdf3407e39660f20ba479ebfddf3efed8021b511508c352a1dd0de1,CASE DOCS\12.11.12 - Electronic Filing  Misc. Docket No. 12-1.pdf,CASE DOCS\12.11.12 - Electronic Filing  Misc. Docket No. 12-5568d476-1.pdf,369932,1762844780.0,
87497d75601f5bcb49b7cb8a0baa37251897b9468213682b9209e44f6f3dd3c0,CASE DOCS\12.18.2023_PRO SE INSTRUCTION SHEET-1.pdf,CASE DOCS\12.18.23 - Pro Se Instructions Sheet-1.pdf,117662,1762844782.0,
f51d01d7620d756e4c1d3e088f7c6ec29cabe9f97ab3f606033ef865b4335919,CASE DOCS\12.18.23 - Original Petition For Divorce-1.pdf,CASE DOCS\12.18.24 - ORIGINAL PETITION FOR DIVORCE-1.pdf,1802728,1762844782.0,
f51d01d7620d756e4c1d3e088f7c6ec29cabe9f97ab3f606033ef865b4335919,CASE DOCS\12.18.23 - Original Petition For Divorce-1.pdf,CASE DOCS\12.18.23 - Original Petition for Divorce-aad78461-1.pdf,1802728,1762844781.0,
340da52146fa9abbe0bfa52c29f6f35cd649ec628e38f091a5ff919c9562aadc,CASE DOCS\12.19.23 - Citation with Service-1.pdf,CASE DOCS\12.19.2023_CITATION WSVC-ISSUED ON CHARLES DUSTIN MYERS-1.pdf,86123,1762844782.0,
e38b0eb524f6634e7cf08d7ce35f6a17ab9b5a5afecb9e5938f9e5f4da8757d4,CASE DOCS\12.22.23 Application for Protective Order-1.pdf,CASE DOCS\12.22.23 - APPLICATION FOR PROTECTIVE ORDER-1.pdf,1186377,1762844783.0,
e38b0eb524f6634e7cf08d7ce35f6a17ab9b5a5afecb9e5938f9e5f4da8757d4,CASE DOCS\12.22.23 Application for Protective Order-1.pdf,CASE DOCS\12.22.23 - Application for Protective Order-a5e0bcb3-1.pdf,1186377,1762844783.0,
