corpus,source_pdf,source_txt,date,case_numbers,signal_total,federal,district_court,removal,remand,civil_rights_1983,rico,due_process,jurisdiction,abstention,injunction,mandamus
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour-1.txt,,,517,64,21,3,1,0,400,5,5,7,1,10
research,RESEARCH\vLex-Vincent-1-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Pla-1.pdf,extracted_research\vLex-Vincent-1-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Pla-1.txt,,,506,145,8,10,0,0,324,0,16,0,3,0
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers-and-Daniel-Kenneth-Branthoover-engaged-in-multiple-acts--including-preparing-f-1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers-and-Daniel-Kenneth-Branthoover-engaged-in-multiple-acts--including-preparing-f-1.txt,,,505,155,8,0,0,0,341,0,1,0,0,0
research,RESEARCH\vLex-Vincent-The-mother-transferred--1-576-from-the-marital-bank-account-using-deceptive-means--including-PayPal--1.pdf,extracted_research\vLex-Vincent-The-mother-transferred--1-576-from-the-marital-bank-account-using-deceptive-means--including-PayPal--1.txt,,,497,100,10,0,0,0,387,0,0,0,0,0
research,RESEARCH\vLex-Vincent-What-must-a-plaintiff-show-in-the-10th-Circuit-to-obtain-summary-judgment-on-a-RICO-claim--1.pdf,extracted_research\vLex-Vincent-What-must-a-plaintiff-show-in-the-10th-Circuit-to-obtain-summary-judgment-on-a-RICO-claim--1.txt,,,489,48,14,0,0,0,420,2,5,0,0,0
research,RESEARCH\vLex-Vincent-Answer-Short-response-The-factual-allegations--if-proven--describe-a-coordinated-and-ongoing-scheme--1.pdf,extracted_research\vLex-Vincent-Answer-Short-response-The-factual-allegations--if-proven--describe-a-coordinated-and-ongoing-scheme--1.txt,,,482,45,19,2,0,0,405,1,3,0,0,7
research,RESEARCH\vLex-Vincent-1-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Pla (1)-1.pdf,extracted_research\vLex-Vincent-1-IN-THE-UNITED-STATES-DISTRICT-COURT-FOR-THE-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Pla (1)-1.txt,,,478,143,8,10,0,0,298,0,17,0,2,0
research,RESEARCH\vLex-Vincent-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------v-1.pdf,extracted_research\vLex-Vincent-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------v-1.txt,,,472,29,61,4,0,0,378,0,0,0,0,0
research,RESEARCH\vLex-Vincent-Myers--Branthoover--and-Wilson-engaged-in-multiple-predicate-acts--including--1--Mail-fraud--using-t-1.pdf,extracted_research\vLex-Vincent-Myers--Branthoover--and-Wilson-engaged-in-multiple-predicate-acts--including--1--Mail-fraud--using-t-1.txt,,,459,92,6,0,0,0,361,0,0,0,0,0
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (3)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (3)-1.txt,,,456,82,13,3,0,1,216,6,37,87,1,10
research,RESEARCH\vLex-Vincent----A-woman--the-Petitioner--opened-a-private-bank-account--transferred--1-576-from-the-marital-estat-1.pdf,extracted_research\vLex-Vincent----A-woman--the-Petitioner--opened-a-private-bank-account--transferred--1-576-from-the-marital-estat-1.txt,,,453,91,9,0,0,3,338,0,12,0,0,0
research,RESEARCH\vLex-Vincent-What-are-the-differences-between-subsections--a----b----c---and--d--of-the-RICO-statute-in-the-10th--1.pdf,extracted_research\vLex-Vincent-What-are-the-differences-between-subsections--a----b----c---and--d--of-the-RICO-statute-in-the-10th--1.txt,,,452,35,9,0,0,0,400,0,8,0,0,0
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers-actively-transferred-funds--prepared-fraudulent-documents--and-lied-to-the-cou-1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers-actively-transferred-funds--prepared-fraudulent-documents--and-lied-to-the-cou-1.txt,,,451,28,3,0,0,2,418,0,0,0,0,0
research,RESEARCH\vLex-Vincent-The-fraudulent-scheme-devised-by-Morgan-and-Daniel-was-carried-out-through-their-coordinated-actions-1.pdf,extracted_research\vLex-Vincent-The-fraudulent-scheme-devised-by-Morgan-and-Daniel-was-carried-out-through-their-coordinated-actions-1.txt,,,446,54,9,0,0,0,383,0,0,0,0,0
research,RESEARCH\vLex-Vincent-Is-a-direct-petition-for-1.pdf,extracted_research\vLex-Vincent-Is-a-direct-petition-for-1.txt,,,444,0,8,0,0,0,0,6,207,0,0,223
research,RESEARCH\vLex-Vincent-The-complaint-details-a-series-of-alleged-criminal-acts-wire-fraud--interstate-transportation-of-fra-1.pdf,extracted_research\vLex-Vincent-The-complaint-details-a-series-of-alleged-criminal-acts-wire-fraud--interstate-transportation-of-fra-1.txt,,,439,188,7,0,0,0,132,0,96,11,5,0
research,RESEARCH\vLex-Vincent-What-can-be-done-when-in-texas-the-state-courts-in-texas-were-submitted-fraudulent-documents-orchest-1.pdf,extracted_research\vLex-Vincent-What-can-be-done-when-in-texas-the-state-courts-in-texas-were-submitted-fraudulent-documents-orchest-1.txt,,,438,93,22,0,0,0,315,0,3,5,0,0
research,RESEARCH\vLex-Vincent-What-can-be-done-when-in-texas-the-state-courts-in-texas-were-submitted-fraudulent-documents-orchest-4e7e6121-1.pdf,extracted_research\vLex-Vincent-What-can-be-done-when-in-texas-the-state-courts-in-texas-were-submitted-fraudulent-documents-orchest-4e7e6121-1.txt,,,438,93,22,0,0,0,315,0,3,5,0,0
research,RESEARCH\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff---- (1)-1.pdf,extracted_research\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff---- (1)-1.txt,,,433,76,14,8,1,0,325,0,8,0,1,0
research,RESEARCH\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff-----1.pdf,extracted_research\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff-----1.txt,,,433,76,14,8,1,0,325,0,8,0,1,0
research,RESEARCH\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff-----64654e0d-1.pdf,extracted_research\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff-----64654e0d-1.txt,,,433,76,14,8,1,0,325,0,8,0,1,0
research,RESEARCH\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff-----ba356809-1.pdf,extracted_research\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff-----ba356809-1.txt,,,433,76,14,8,1,0,325,0,8,0,1,0
research,RESEARCH\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff-----d0cd80b7-1.pdf,extracted_research\vLex-Vincent--1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff-----d0cd80b7-1.txt,,,433,76,14,8,1,0,325,0,8,0,1,0
research,RESEARCH\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------1.pdf,extracted_research\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------1.txt,,,428,82,14,7,0,0,316,0,8,0,1,0
research,RESEARCH\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------31205c87-1.pdf,extracted_research\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------31205c87-1.txt,,,428,82,14,7,0,0,316,0,8,0,1,0
research,RESEARCH\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------7e776484-1.pdf,extracted_research\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------7e776484-1.txt,,,428,82,14,7,0,0,316,0,8,0,1,0
research,RESEARCH\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------ba249a81-1.pdf,extracted_research\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff------ba249a81-1.txt,,,428,82,14,7,0,0,316,0,8,0,1,0
research,RESEARCH\vLex-Vincent-The-individuals-submitted-false-documents-to-Texas-courts--which-were-prepared-in-Oklahoma--and-requ-1.pdf,extracted_research\vLex-Vincent-The-individuals-submitted-false-documents-to-Texas-courts--which-were-prepared-in-Oklahoma--and-requ-1.txt,,,428,157,12,1,0,0,257,0,1,0,0,0
research,RESEARCH\vLex-Vincent-The-individuals-submitted-false-documents-to-Texas-courts--which-were-prepared-in-Oklahoma--and-requ-47a60d68-1.pdf,extracted_research\vLex-Vincent-The-individuals-submitted-false-documents-to-Texas-courts--which-were-prepared-in-Oklahoma--and-requ-47a60d68-1.txt,,,428,157,12,1,0,0,257,0,1,0,0,0
research,RESEARCH\vLex-Vincent-The-complaint-asserts-that-the-alleged-racketeering-activities-occurred-across-state-lines--Texas-an-1.pdf,extracted_research\vLex-Vincent-The-complaint-asserts-that-the-alleged-racketeering-activities-occurred-across-state-lines--Texas-an-1.txt,,,426,142,13,0,0,0,193,0,78,0,0,0
research,RESEARCH\vLex-Vincent-MANDAMUS-1--JUDGE-KAITCER--1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--1.pdf,extracted_research\vLex-Vincent-MANDAMUS-1--JUDGE-KAITCER--1-NO--25-_____-IN-THE-SUPREME-COURT-OF-TEXAS-IN-RE--CHARLES-DUSTIN-MYERS--1.txt,,,425,30,59,1,0,0,0,40,52,0,9,234
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers--Margie-Evonne-Wilson--and-Danielle-Kenneth-Branthoover-each-played-a-role-in--1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers--Margie-Evonne-Wilson--and-Danielle-Kenneth-Branthoover-each-played-a-role-in--1.txt,,,425,23,8,0,0,5,387,0,2,0,0,0
research,RESEARCH\vLex-Vincent-The-mother--stepfather--Dan-Branthoover---and-grandparents-acted-in-concert-to-achieve-a-common-purp-1.pdf,extracted_research\vLex-Vincent-The-mother--stepfather--Dan-Branthoover---and-grandparents-acted-in-concert-to-achieve-a-common-purp-1.txt,,,424,37,6,0,0,2,379,0,0,0,0,0
case,CASE DOCS\05.07.25 - Newell Mandamus Record-1.pdf,extracted_text\05.07.25 - Newell Mandamus Record-1.txt,2025-05-07,,420,14,135,22,28,0,1,10,104,0,58,48
research,RESEARCH\vLex-Vincent-The-mother-and-stepfather-acted-with-the-intent-to-deceive-and-gain-an-unfair-advantage-in-divorce-p-1.pdf,extracted_research\vLex-Vincent-The-mother-and-stepfather-acted-with-the-intent-to-deceive-and-gain-an-unfair-advantage-in-divorce-p-1.txt,,,419,160,14,0,0,4,240,0,1,0,0,0
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers--Margie-Evonne-Wilson--and-Danielle-Kenneth-Branthoover-acted-together-with-a--1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers--Margie-Evonne-Wilson--and-Danielle-Kenneth-Branthoover-acted-together-with-a--1.txt,,,417,35,11,0,0,0,370,0,1,0,0,0
case,CASE DOCS\04.08.25 - FIRST AMENDED MOTION TO RECUSE-1.pdf,extracted_text\04.08.25 - FIRST AMENDED MOTION TO RECUSE-1.txt,2025-04-08,,412,36,8,76,8,0,0,88,122,0,6,68
case,CASE DOCS\04.28.2025_FIRST AMENDED MOTION TO RECUSE-1.pdf,extracted_text\04.28.2025_FIRST AMENDED MOTION TO RECUSE-1.txt,2025-04-28,,412,36,8,76,8,0,0,88,122,0,6,68
case,CASE DOCS\04.28.25 - FIRST AMENDED RECUSE-1.pdf,extracted_text\04.28.25 - FIRST AMENDED RECUSE-1.txt,2025-04-28,,412,36,8,76,8,0,0,88,122,0,6,68
research,RESEARCH\vLex-Vincent-If-a-party-in-Texas-1.pdf,extracted_research\vLex-Vincent-If-a-party-in-Texas-1.txt,,,411,2,2,0,0,0,0,3,396,0,0,8
case,CASE DOCS\02-25-00171-CV MANDAMUS RECORD-1.pdf,extracted_text\02-25-00171-CV MANDAMUS RECORD-1.txt,2017-02-25,02-25-00171-CV,410,14,135,22,28,0,0,10,104,0,57,40
research,RESEARCH\vLex-Vincent-OR-THE-WESTERN-DISTRICT-OF-OKLAHOMA--CHARLES-DUSTIN-MYERS--v---Plaintiff---DANIEL-KENNETH-BRANTHOOVE-1.pdf,extracted_research\vLex-Vincent-OR-THE-WESTERN-DISTRICT-OF-OKLAHOMA--CHARLES-DUSTIN-MYERS--v---Plaintiff---DANIEL-KENNETH-BRANTHOOVE-1.txt,,,409,109,12,5,0,0,267,0,15,0,1,0
case,CASE DOCS\04.26.24 - 02-24-00149-CV APPENDIX-1.pdf,extracted_text\04.26.24 - 02-24-00149-CV APPENDIX-1.txt,2024-04-26,02-24-00149-CV,403,59,89,25,0,0,0,47,52,0,52,79
case,CASE DOCS\04.26.2024 - 2ND COA APPENDIX-1.pdf,extracted_text\04.26.2024 - 2ND COA APPENDIX-1.txt,2024-04-26,,402,59,88,25,0,0,0,47,52,0,52,79
research,RESEARCH\vLex-Vincent----The-mother-s-attorney-prepared-the-fraudulent-agreement-and-participated-in-the-scheme-to-deprive-1.pdf,extracted_research\vLex-Vincent----The-mother-s-attorney-prepared-the-fraudulent-agreement-and-participated-in-the-scheme-to-deprive-1.txt,,,394,41,5,0,0,2,346,0,0,0,0,0
research,RESEARCH\vLex-Vincent--Plaintiff-alleges-a-coordinated-scheme-involving-multiple-defendants--Myers--Branthoover--Carter--B-1.pdf,extracted_research\vLex-Vincent--Plaintiff-alleges-a-coordinated-scheme-involving-multiple-defendants--Myers--Branthoover--Carter--B-1.txt,,,394,63,3,0,0,0,314,0,14,0,0,0
research,RESEARCH\vLex-Vincent--TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcou-1.pdf,extracted_research\vLex-Vincent--TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcou-1.txt,,,390,64,23,3,0,0,250,4,5,7,24,10
research,RESEARCH\vLex-Vincent-A-court-in-Texas-has-1.pdf,extracted_research\vLex-Vincent-A-court-in-Texas-has-1.txt,,,388,0,0,0,1,0,0,4,383,0,0,0
research,RESEARCH\vLex-Vincent-A-court-in-Texas-has-62781b1a-1.pdf,extracted_research\vLex-Vincent-A-court-in-Texas-has-62781b1a-1.txt,,,388,0,0,0,1,0,0,4,383,0,0,0
research,RESEARCH\vLex-Vincent-A-court-in-Texas-has-8d6258c6-1.pdf,extracted_research\vLex-Vincent-A-court-in-Texas-has-8d6258c6-1.txt,,,388,0,0,0,1,0,0,4,383,0,0,0
research,RESEARCH\vLex-Vincent-A-court-in-Texas-has-91a35624-1.pdf,extracted_research\vLex-Vincent-A-court-in-Texas-has-91a35624-1.txt,,,388,0,0,0,1,0,0,4,383,0,0,0
research,RESEARCH\vLex-Vincent-What-are-the-legal-standards-for-RICO-civil-claims-in-the-10th-Circuit--including-the-requirements-f-1.pdf,extracted_research\vLex-Vincent-What-are-the-legal-standards-for-RICO-civil-claims-in-the-10th-Circuit--including-the-requirements-f-1.txt,,,388,32,9,0,0,0,346,0,1,0,0,0
research,RESEARCH\vLex-Vincent-The-wife-and-stepfather-s-actions-were-not-isolated-but-part-of-an-ongoing-scheme-to-defraud-the-hus-1.pdf,extracted_research\vLex-Vincent-The-wife-and-stepfather-s-actions-were-not-isolated-but-part-of-an-ongoing-scheme-to-defraud-the-hus-1.txt,,,384,47,12,0,0,0,325,0,0,0,0,0
research,RESEARCH\vLex-Vincent-The-wife-and-stepfather-s-actions-were-not-isolated-but-part-of-an-ongoing-scheme-to-defraud-the-hus-38a788ff-1.pdf,extracted_research\vLex-Vincent-The-wife-and-stepfather-s-actions-were-not-isolated-but-part-of-an-ongoing-scheme-to-defraud-the-hus-38a788ff-1.txt,,,384,47,12,0,0,0,325,0,0,0,0,0
research,RESEARCH\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-1-1.pdf,extracted_research\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-1-1.txt,,,383,72,12,5,0,0,285,0,8,0,1,0
research,RESEARCH\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-1.pdf,extracted_research\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-1.txt,,,383,72,12,5,0,0,285,0,8,0,1,0
research,RESEARCH\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-701fe545-1.pdf,extracted_research\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-701fe545-1.txt,,,383,72,12,5,0,0,285,0,8,0,1,0
research,RESEARCH\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-7a378085-1.pdf,extracted_research\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-7a378085-1.txt,,,383,72,12,5,0,0,285,0,8,0,1,0
research,RESEARCH\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-99bc8171-1.pdf,extracted_research\vLex-Vincent-1-UNITED-STATES-DISTRICT-COURT-WESTERN-DISTRICT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS------Plaintiff----- (1)-99bc8171-1.txt,,,383,72,12,5,0,0,285,0,8,0,1,0
research,RESEARCH\vLex-Vincent-The-wife-and-stepfather-may-argue-that-their-actions-were-part-of-a-domestic-dispute-rather-than-a-c (1)-1.pdf,extracted_research\vLex-Vincent-The-wife-and-stepfather-may-argue-that-their-actions-were-part-of-a-domestic-dispute-rather-than-a-c (1)-1.txt,,,382,25,9,0,0,1,342,1,4,0,0,0
research,RESEARCH\vLex-Vincent-The-wife-and-stepfather-may-argue-that-their-actions-were-part-of-a-domestic-dispute-rather-than-a-c (1)-3853df88-1.pdf,extracted_research\vLex-Vincent-The-wife-and-stepfather-may-argue-that-their-actions-were-part-of-a-domestic-dispute-rather-than-a-c (1)-3853df88-1.txt,,,382,25,9,0,0,1,342,1,4,0,0,0
research,RESEARCH\vLex-Vincent-The-wife-and-stepfather-may-argue-that-their-actions-were-part-of-a-domestic-dispute-rather-than-a-c-1.pdf,extracted_research\vLex-Vincent-The-wife-and-stepfather-may-argue-that-their-actions-were-part-of-a-domestic-dispute-rather-than-a-c-1.txt,,,382,25,9,0,0,1,342,1,4,0,0,0
research,RESEARCH\vLex-Vincent-The-wife-and-stepfather-may-argue-that-their-actions-were-part-of-a-domestic-dispute-rather-than-a-c-661709d0-1.pdf,extracted_research\vLex-Vincent-The-wife-and-stepfather-may-argue-that-their-actions-were-part-of-a-domestic-dispute-rather-than-a-c-661709d0-1.txt,,,382,25,9,0,0,1,342,1,4,0,0,0
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (2)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (2)-1.txt,,,377,122,31,4,0,0,183,4,10,11,2,10
research,RESEARCH\vLex-Vincent-If-a-defendant-in-oklahoma-conspires-with-someone-s-wife-in-texas-to-defraud-the-husband-of-his-prop-f835fe0b-1.pdf,extracted_research\vLex-Vincent-If-a-defendant-in-oklahoma-conspires-with-someone-s-wife-in-texas-to-defraud-the-husband-of-his-prop-f835fe0b-1.txt,,,375,82,10,2,0,0,281,0,0,0,0,0
research,RESEARCH\vLex-Vincent-If-a-defendant-in-oklahoma-conspires-with-someone-s-wife-in-texas-to-defraud-the-husband-of-his-prop-1.pdf,extracted_research\vLex-Vincent-If-a-defendant-in-oklahoma-conspires-with-someone-s-wife-in-texas-to-defraud-the-husband-of-his-prop-1.txt,,,368,87,10,0,0,0,271,0,0,0,0,0
research,RESEARCH\vLex-Vincent-V--STATEMENT-OF-FACTS--28--Plaintiff-realleges-and-incorporates-by-reference-the-allegations-contain-1.pdf,extracted_research\vLex-Vincent-V--STATEMENT-OF-FACTS--28--Plaintiff-realleges-and-incorporates-by-reference-the-allegations-contain-1.txt,,,366,109,3,0,0,0,254,0,0,0,0,0
research,RESEARCH\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (8)-1.pdf,extracted_research\vLex-Vincent-TABLE-OF-CONTENTS-I--JURISDICTION-AND-VENUE-II--PARTIES-III--RECORD-REFERENCES-https---search-txcour (8)-1.txt,,,363,105,43,3,0,0,158,4,31,7,1,11
research,RESEARCH\vLex-Vincent-IN-THE-UNITED-STATES-DISTRJCT-COURT-FOR-THE-WESTERN-DISTRJCT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain (1)-1.pdf,extracted_research\vLex-Vincent-IN-THE-UNITED-STATES-DISTRJCT-COURT-FOR-THE-WESTERN-DISTRJCT-OF-OKLAHOMA-CHARLES-DUSTIN-MYERS--Plain (1)-1.txt,,,356,105,9,5,0,0,228,0,8,0,1,0
case,CASE DOCS\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING-1.pdf,extracted_text\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING-1.txt,2024-04-04,,354,80,89,25,0,0,0,34,44,0,18,64
case,CASE DOCS\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING_compressed-1.pdf,extracted_text\04.04.24 NOTICE OF FILING ORIGINAL PROCEEDING_compressed-1.txt,2024-04-04,,354,80,89,25,0,0,0,34,44,0,18,64
research,RESEARCH\vLex-Vincent-The-Plaintiff-alleges-that-he-suffered-concrete-financial-harm--including-the-loss-of-his-home-and-b-1.pdf,extracted_research\vLex-Vincent-The-Plaintiff-alleges-that-he-suffered-concrete-financial-harm--including-the-loss-of-his-home-and-b-1.txt,,,353,45,13,0,0,0,295,0,0,0,0,0
research,RESEARCH\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-1.pdf,extracted_research\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-1.txt,,,353,113,13,1,0,1,0,0,225,0,0,0
research,RESEARCH\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-35ffda1e-1.pdf,extracted_research\vLex-Vincent-What-claims-can-be-made-in-federal-court-under-diversity-jurisdiction-if-a-victim-sues-a-perpetrator-35ffda1e-1.txt,,,353,113,13,1,0,1,0,0,225,0,0,0
research,RESEARCH\vLex-Vincent-IV--INTRODUCTION-14--This-civil-action-is-brought-under-the-Racketeer-Influenced-and-Corrupt-Organiz-1.pdf,extracted_research\vLex-Vincent-IV--INTRODUCTION-14--This-civil-action-is-brought-under-the-Racketeer-Influenced-and-Corrupt-Organiz-1.txt,,,342,90,9,0,0,0,241,0,2,0,0,0
research,RESEARCH\vLex-Vincent-Morgan-Michelle-Myers-transferred--1-576-across-state-lines-via-PayPal-from-Oklahoma-to-Daniel-Kenne-1.pdf,extracted_research\vLex-Vincent-Morgan-Michelle-Myers-transferred--1-576-across-state-lines-via-PayPal-from-Oklahoma-to-Daniel-Kenne-1.txt,,,340,51,6,0,0,0,266,0,17,0,0,0
research,RESEARCH\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.pdf,extracted_research\vLex-Vincent-Defendants-engaged-in-a-series-of-related-acts--wire-fraud--interstate-travel--perjury--threats--and (1)-1.txt,,,338,30,8,0,0,0,300,0,0,0,0,0
